date,d_entries,d_exits,station,line
2015-05-20,18001.0,9199.0,116 ST,6
2015-05-21,17877.0,9335.0,116 ST,6
2015-05-22,17602.0,9222.0,116 ST,6
2015-05-23,11376.0,6650.0,116 ST,6
2015-05-24,9948.0,6061.0,116 ST,6
2015-05-25,9549.0,5665.0,116 ST,6
2015-05-26,17037.0,9172.0,116 ST,6
2015-05-27,17995.0,9504.0,116 ST,6
2015-05-28,17646.0,9210.0,116 ST,6
2015-05-29,18062.0,9820.0,116 ST,6
2015-05-30,12020.0,6706.0,116 ST,6
2015-05-31,9592.0,6029.0,116 ST,6
2015-06-01,16622.0,8679.0,116 ST,6
2015-06-02,16360.0,8777.0,116 ST,6
2015-06-03,18092.0,9577.0,116 ST,6
2015-06-04,16806.0,8934.0,116 ST,6
2015-06-05,17847.0,9591.0,116 ST,6
2015-06-06,12247.0,6716.0,116 ST,6
2015-06-07,10215.0,5909.0,116 ST,6
2015-06-08,17113.0,9174.0,116 ST,6
2015-06-09,17216.0,9252.0,116 ST,6
2015-06-10,17952.0,9442.0,116 ST,6
2015-06-11,17776.0,9424.0,116 ST,6
2015-06-12,17924.0,9780.0,116 ST,6
2015-06-13,16820.0,10452.0,116 ST,6
2015-06-14,10993.0,6223.0,116 ST,6
2015-06-15,15986.0,8869.0,116 ST,6
2015-06-16,16606.0,8967.0,116 ST,6
2015-06-17,17480.0,9252.0,116 ST,6
2015-06-18,16997.0,9175.0,116 ST,6
2015-06-19,17615.0,9425.0,116 ST,6
2015-06-20,12512.0,7337.0,116 ST,6
2015-06-21,9584.0,5921.0,116 ST,6
2015-06-22,16259.0,8732.0,116 ST,6
2015-06-23,16041.0,8640.0,116 ST,6
2015-06-24,16689.0,8752.0,116 ST,6
2015-06-25,16563.0,8828.0,116 ST,6
2015-06-26,7021.0,4522.0,116 ST,6
2015-06-27,20559.0,11169.0,116 ST,6
2015-06-28,9495.0,5230.0,116 ST,6
2015-06-29,14774.0,8097.0,116 ST,6
2015-06-30,15237.0,8138.0,116 ST,6
2015-07-01,15673.0,8300.0,116 ST,6
2015-07-02,15649.0,8452.0,116 ST,6
2015-07-03,12442.0,6745.0,116 ST,6
2015-07-04,9639.0,5498.0,116 ST,6
2015-07-05,8839.0,5744.0,116 ST,6
2015-07-06,15326.0,8361.0,116 ST,6
2015-07-07,15739.0,8445.0,116 ST,6
2015-07-08,15962.0,8670.0,116 ST,6
2015-07-09,16094.0,8509.0,116 ST,6
2015-07-10,15997.0,8480.0,116 ST,6
2015-07-11,11759.0,6483.0,116 ST,6
2015-07-12,9486.0,5475.0,116 ST,6
2015-07-13,15168.0,7895.0,116 ST,6
2015-07-14,15594.0,8566.0,116 ST,6
2015-07-15,15822.0,8401.0,116 ST,6
2015-07-16,17065.0,9050.0,116 ST,6
2015-07-17,15961.0,8514.0,116 ST,6
2015-07-18,8369.0,3478.0,116 ST,6
2015-07-19,6615.0,2690.0,116 ST,6
2015-07-20,14793.0,7760.0,116 ST,6
2015-07-21,15458.0,8503.0,116 ST,6
2015-07-22,15966.0,8531.0,116 ST,6
2015-07-23,16040.0,8478.0,116 ST,6
2015-07-24,15814.0,8788.0,116 ST,6
2015-07-25,11426.0,6423.0,116 ST,6
2015-07-26,9290.0,5216.0,116 ST,6
2015-07-27,14935.0,7962.0,116 ST,6
2015-07-28,15542.0,8518.0,116 ST,6
2015-07-29,15585.0,8213.0,116 ST,6
2015-07-30,15107.0,8332.0,116 ST,6
2015-07-31,16122.0,8752.0,116 ST,6
2015-08-01,12964.0,6800.0,116 ST,6
2015-08-02,10579.0,5942.0,116 ST,6
2015-08-03,15303.0,8162.0,116 ST,6
2015-08-04,15722.0,8334.0,116 ST,6
2015-08-05,15658.0,8486.0,116 ST,6
2015-08-06,15768.0,8784.0,116 ST,6
2015-08-07,15648.0,8297.0,116 ST,6
2015-08-08,11335.0,6504.0,116 ST,6
2015-08-09,9762.0,5913.0,116 ST,6
2015-08-10,14698.0,7984.0,116 ST,6
2015-08-11,14333.0,7980.0,116 ST,6
2015-08-12,15734.0,8409.0,116 ST,6
2015-08-13,15413.0,8620.0,116 ST,6
2015-08-14,15310.0,8380.0,116 ST,6
2015-08-15,11401.0,7117.0,116 ST,6
2015-08-16,9431.0,5917.0,116 ST,6
2015-08-17,14075.0,7567.0,116 ST,6
2015-08-18,14362.0,7789.0,116 ST,6
2015-08-19,15008.0,8067.0,116 ST,6
2015-08-20,14749.0,7673.0,116 ST,6
2015-08-21,14771.0,7808.0,116 ST,6
2015-08-22,11321.0,7214.0,116 ST,6
2015-08-23,9381.0,6035.0,116 ST,6
2015-08-24,14117.0,7761.0,116 ST,6
2015-08-25,14464.0,7885.0,116 ST,6
2015-08-26,14920.0,8193.0,116 ST,6
2015-08-27,15109.0,8212.0,116 ST,6
2015-08-28,15363.0,8499.0,116 ST,6
2015-08-29,11575.0,6591.0,116 ST,6
2015-08-30,9582.0,5735.0,116 ST,6
2015-08-31,14536.0,7727.0,116 ST,6
2015-09-01,15560.0,8307.0,116 ST,6
2015-09-02,15479.0,8177.0,116 ST,6
2015-09-03,15633.0,8358.0,116 ST,6
2015-09-04,15431.0,8288.0,116 ST,6
2015-09-05,11625.0,6683.0,116 ST,6
2015-09-06,9560.0,5553.0,116 ST,6
2015-09-07,9347.0,5340.0,116 ST,6
2015-09-08,15910.0,8404.0,116 ST,6
2015-09-09,17786.0,9487.0,116 ST,6
2015-09-10,17406.0,9285.0,116 ST,6
2015-09-11,17917.0,9595.0,116 ST,6
2015-09-12,12020.0,6853.0,116 ST,6
2015-09-13,9852.0,5766.0,116 ST,6
2015-09-14,14842.0,7864.0,116 ST,6
2015-09-15,15557.0,8316.0,116 ST,6
2015-09-16,18457.0,9332.0,116 ST,6
2015-09-17,18307.0,9541.0,116 ST,6
2015-09-18,18260.0,9587.0,116 ST,6
2015-09-19,9023.0,3739.0,116 ST,6
2015-09-20,7001.0,3045.0,116 ST,6
2015-09-21,17419.0,8580.0,116 ST,6
2015-09-22,17512.0,9101.0,116 ST,6
2015-09-23,15523.0,7919.0,116 ST,6
2015-09-24,16327.0,8314.0,116 ST,6
2015-09-25,18615.0,9530.0,116 ST,6
2015-09-26,8695.0,3517.0,116 ST,6
2015-09-27,6764.0,2919.0,116 ST,6
2015-09-28,17168.0,8536.0,116 ST,6
2015-09-29,18343.0,9466.0,116 ST,6
2015-10-03,63882.0,34941.0,116 ST,6
2015-10-04,8807.0,5691.0,116 ST,6
2015-10-05,17209.0,9093.0,116 ST,6
2015-10-06,17724.0,9381.0,116 ST,6
2015-10-07,13087.0,6590.0,116 ST,6
2015-10-08,14348.0,9038.0,116 ST,6
2015-10-09,27045.0,13273.0,116 ST,6
2015-10-10,11899.0,6545.0,116 ST,6
2015-10-11,9752.0,6124.0,116 ST,6
2015-10-12,12828.0,7142.0,116 ST,6
2015-10-13,18171.0,9086.0,116 ST,6
2015-10-14,18421.0,9427.0,116 ST,6
2015-10-15,18385.0,9481.0,116 ST,6
2015-10-16,18247.0,9480.0,116 ST,6
2015-10-17,11834.0,6494.0,116 ST,6
2015-10-18,9628.0,5609.0,116 ST,6
2015-10-19,17425.0,8839.0,116 ST,6
2015-10-20,18243.0,9540.0,116 ST,6
2015-10-21,18700.0,9635.0,116 ST,6
2015-10-22,18414.0,9402.0,116 ST,6
2015-10-23,18417.0,9768.0,116 ST,6
2015-10-24,12095.0,6820.0,116 ST,6
2015-10-25,9650.0,5873.0,116 ST,6
2015-10-26,17710.0,9353.0,116 ST,6
2015-10-27,18450.0,9605.0,116 ST,6
2015-10-28,17778.0,9621.0,116 ST,6
2015-10-29,18395.0,9650.0,116 ST,6
2015-10-30,18764.0,9933.0,116 ST,6
2015-10-31,12346.0,6574.0,116 ST,6
2015-11-01,11539.0,6915.0,116 ST,6
2015-11-02,17386.0,9147.0,116 ST,6
2015-11-03,16225.0,8893.0,116 ST,6
2015-11-04,18445.0,9553.0,116 ST,6
2015-11-05,18027.0,9877.0,116 ST,6
2015-11-06,18187.0,9855.0,116 ST,6
2015-11-07,11910.0,7188.0,116 ST,6
2015-11-08,9805.0,5912.0,116 ST,6
2015-11-09,17156.0,8870.0,116 ST,6
2015-11-10,17869.0,9666.0,116 ST,6
2015-11-11,15251.0,8334.0,116 ST,6
2015-11-12,18166.0,9789.0,116 ST,6
2015-11-13,18561.0,10081.0,116 ST,6
2015-11-14,12049.0,6980.0,116 ST,6
2015-11-16,19160.0,10291.0,116 ST,6
2015-11-17,18060.0,9713.0,116 ST,6
2015-11-18,18145.0,9818.0,116 ST,6
2015-11-19,17842.0,9528.0,116 ST,6
2015-11-20,18547.0,10246.0,116 ST,6
2015-11-21,11957.0,6845.0,116 ST,6
2015-11-22,9621.0,5716.0,116 ST,6
2015-11-23,17558.0,9394.0,116 ST,6
2015-11-24,17974.0,9553.0,116 ST,6
2015-11-25,17637.0,9596.0,116 ST,6
2015-11-26,9118.0,5476.0,116 ST,6
2015-11-27,12009.0,6889.0,116 ST,6
2015-11-28,10272.0,6642.0,116 ST,6
2015-11-29,9030.0,6085.0,116 ST,6
2015-11-30,16880.0,8812.0,116 ST,6
2015-12-01,17857.0,9631.0,116 ST,6
2015-12-02,17661.0,9418.0,116 ST,6
2015-12-03,18365.0,9541.0,116 ST,6
2015-12-04,18521.0,10120.0,116 ST,6
2015-12-05,12055.0,6731.0,116 ST,6
2015-12-06,9865.0,5583.0,116 ST,6
2015-12-07,17220.0,8811.0,116 ST,6
2015-12-08,18299.0,9637.0,116 ST,6
2015-12-09,18319.0,9511.0,116 ST,6
2015-12-10,18412.0,9311.0,116 ST,6
2015-12-11,18661.0,9813.0,116 ST,6
2015-12-12,12109.0,7078.0,116 ST,6
2015-12-13,10153.0,5628.0,116 ST,6
2015-12-14,17070.0,8761.0,116 ST,6
2015-12-15,18621.0,9403.0,116 ST,6
2015-12-16,18409.0,9575.0,116 ST,6
2015-12-17,17396.0,9311.0,116 ST,6
2015-12-18,18382.0,9757.0,116 ST,6
2015-12-19,12285.0,7045.0,116 ST,6
2015-12-20,10229.0,5881.0,116 ST,6
2015-12-21,17019.0,8801.0,116 ST,6
2015-12-22,17392.0,9113.0,116 ST,6
2015-12-23,16846.0,9175.0,116 ST,6
2015-12-24,13374.0,7660.0,116 ST,6
2015-12-25,7262.0,4332.0,116 ST,6
2015-12-26,9500.0,5257.0,116 ST,6
2015-12-27,9048.0,5373.0,116 ST,6
2015-12-28,13221.0,7392.0,116 ST,6
2015-12-29,13151.0,7235.0,116 ST,6
2015-12-30,14643.0,8014.0,116 ST,6
2015-12-31,14146.0,7892.0,116 ST,6
2016-01-01,9343.0,5262.0,116 ST,6
2016-01-02,7507.0,2970.0,116 ST,6
2016-01-03,6427.0,2747.0,116 ST,6
2016-01-04,15698.0,8035.0,116 ST,6
2016-01-05,15590.0,8412.0,116 ST,6
2016-01-06,17403.0,9127.0,116 ST,6
2016-01-07,16900.0,8907.0,116 ST,6
2016-01-08,16168.0,8555.0,116 ST,6
2016-01-09,10939.0,6202.0,116 ST,6
2016-01-10,8590.0,5121.0,116 ST,6
2016-01-11,16375.0,8442.0,116 ST,6
2016-01-12,16545.0,8865.0,116 ST,6
2016-01-13,16859.0,9036.0,116 ST,6
2016-01-14,16613.0,8815.0,116 ST,6
2016-01-15,17258.0,9436.0,116 ST,6
2016-01-16,11028.0,6204.0,116 ST,6
2016-01-17,9004.0,5334.0,116 ST,6
2016-01-18,10355.0,6226.0,116 ST,6
2016-01-19,15819.0,8267.0,116 ST,6
2016-01-20,16588.0,8377.0,116 ST,6
2016-01-21,16792.0,8941.0,116 ST,6
2016-01-22,17205.0,9294.0,116 ST,6
2016-01-23,5849.0,4321.0,116 ST,6
2016-01-24,6112.0,3302.0,116 ST,6
2016-01-25,16171.0,8372.0,116 ST,6
2016-01-26,16707.0,8782.0,116 ST,6
2016-01-27,16601.0,8680.0,116 ST,6
2016-01-28,16875.0,8951.0,116 ST,6
2016-01-29,17317.0,8847.0,116 ST,6
2016-01-30,11782.0,6952.0,116 ST,6
2016-01-31,9552.0,5607.0,116 ST,6
2016-02-01,15509.0,7364.0,116 ST,6
2016-02-02,18058.0,9356.0,116 ST,6
2016-02-03,17424.0,9105.0,116 ST,6
2016-02-04,17796.0,9221.0,116 ST,6
2016-02-05,17272.0,9067.0,116 ST,6
2016-02-06,11580.0,6805.0,116 ST,6
2016-02-07,9353.0,6048.0,116 ST,6
2016-02-08,14379.0,7526.0,116 ST,6
2016-02-09,17466.0,9110.0,116 ST,6
2016-02-10,17659.0,9281.0,116 ST,6
2016-02-11,17414.0,9125.0,116 ST,6
2016-02-12,16928.0,8897.0,116 ST,6
2016-02-13,8100.0,5534.0,116 ST,6
2016-02-14,5400.0,4132.0,116 ST,6
2016-02-15,7316.0,5119.0,116 ST,6
2016-02-16,13585.0,7499.0,116 ST,6
2016-02-17,15764.0,8027.0,116 ST,6
2016-02-18,15275.0,7857.0,116 ST,6
2016-02-19,15341.0,8127.0,116 ST,6
2016-02-20,11234.0,6446.0,116 ST,6
2016-02-21,9358.0,5865.0,116 ST,6
2016-02-23,17317.0,9025.0,116 ST,6
2016-02-24,16943.0,8651.0,116 ST,6
2016-02-25,17477.0,9114.0,116 ST,6
2016-02-26,17463.0,9048.0,116 ST,6
2016-02-27,11673.0,6550.0,116 ST,6
2016-02-28,9758.0,5662.0,116 ST,6
2016-02-29,16791.0,8742.0,116 ST,6
2016-03-01,18151.0,9401.0,116 ST,6
2016-03-02,17839.0,9242.0,116 ST,6
2016-03-03,17748.0,9202.0,116 ST,6
2016-03-04,17484.0,9236.0,116 ST,6
2016-03-05,11812.0,6644.0,116 ST,6
2016-03-06,9342.0,5400.0,116 ST,6
2016-03-07,16780.0,8635.0,116 ST,6
2016-03-08,17979.0,9172.0,116 ST,6
2016-03-09,18389.0,9198.0,116 ST,6
2016-03-10,17999.0,9277.0,116 ST,6
2016-03-11,18095.0,9425.0,116 ST,6
2016-03-12,11902.0,6595.0,116 ST,6
2016-03-13,9679.0,5624.0,116 ST,6
2016-03-14,16485.0,8601.0,116 ST,6
2016-03-15,17575.0,9205.0,116 ST,6
2016-03-16,18116.0,9165.0,116 ST,6
2016-03-17,17855.0,8904.0,116 ST,6
2016-03-18,18076.0,9272.0,116 ST,6
2016-03-19,11739.0,6513.0,116 ST,6
2016-03-20,9251.0,5496.0,116 ST,6
2016-03-21,16858.0,8652.0,116 ST,6
2016-03-22,17903.0,9349.0,116 ST,6
2016-03-23,18119.0,9214.0,116 ST,6
2016-03-24,17953.0,9452.0,116 ST,6
2016-03-25,14488.0,7787.0,116 ST,6
2016-03-26,11875.0,6833.0,116 ST,6
2016-03-27,9457.0,5768.0,116 ST,6
2016-03-28,16171.0,8461.0,116 ST,6
2016-03-29,17426.0,9266.0,116 ST,6
2016-03-30,18001.0,9069.0,116 ST,6
2016-03-31,17849.0,9026.0,116 ST,6
2016-04-01,17874.0,9288.0,116 ST,6
2016-04-02,8691.0,6190.0,116 ST,6
2016-04-03,6242.0,4730.0,116 ST,6
2016-04-04,16229.0,8544.0,116 ST,6
2016-04-05,17590.0,9175.0,116 ST,6
2016-04-06,17932.0,9060.0,116 ST,6
2016-04-07,17768.0,9015.0,116 ST,6
2016-04-08,17845.0,9159.0,116 ST,6
2016-04-09,10825.0,6250.0,116 ST,6
2016-04-10,9626.0,6020.0,116 ST,6
2016-04-11,16986.0,8630.0,116 ST,6
2016-04-12,17227.0,9097.0,116 ST,6
2016-04-13,18209.0,9161.0,116 ST,6
2016-04-14,18135.0,9129.0,116 ST,6
2016-04-15,18175.0,8935.0,116 ST,6
2016-04-16,12029.0,7232.0,116 ST,6
2016-04-17,9985.0,6098.0,116 ST,6
2016-04-18,17175.0,8759.0,116 ST,6
2016-04-19,17791.0,9015.0,116 ST,6
2016-04-20,17877.0,8918.0,116 ST,6
2016-04-21,17825.0,9279.0,116 ST,6
2016-04-22,17451.0,9004.0,116 ST,6
2016-04-23,11179.0,5921.0,116 ST,6
2016-04-24,9099.0,5293.0,116 ST,6
2016-04-25,14333.0,7235.0,116 ST,6
2016-04-26,14737.0,7564.0,116 ST,6
2016-04-27,15266.0,7863.0,116 ST,6
2016-04-28,15062.0,7747.0,116 ST,6
2016-04-29,15403.0,7983.0,116 ST,6
2016-04-30,11725.0,6322.0,116 ST,6
2016-05-01,9899.0,5935.0,116 ST,6
2016-05-02,16853.0,8475.0,116 ST,6
2016-05-03,17983.0,9293.0,116 ST,6
2016-05-04,18148.0,9442.0,116 ST,6
2016-05-05,18187.0,9346.0,116 ST,6
2016-05-06,18000.0,9190.0,116 ST,6
2016-05-07,8864.0,6315.0,116 ST,6
2016-05-08,6183.0,5212.0,116 ST,6
2016-05-09,16829.0,8558.0,116 ST,6
2016-05-10,18130.0,9394.0,116 ST,6
2016-05-11,18260.0,9198.0,116 ST,6
2016-05-12,18322.0,9052.0,116 ST,6
2016-05-13,17693.0,9394.0,116 ST,6
2016-05-14,12022.0,6594.0,116 ST,6
2016-05-15,9390.0,5510.0,116 ST,6
2016-05-16,17306.0,8557.0,116 ST,6
2016-05-17,18025.0,9320.0,116 ST,6
2016-05-18,18279.0,9230.0,116 ST,6
2016-05-19,18142.0,9173.0,116 ST,6
2016-05-20,18426.0,9572.0,116 ST,6
2016-05-21,12002.0,6521.0,116 ST,6
2016-05-22,9110.0,5408.0,116 ST,6
2016-05-23,17369.0,8476.0,116 ST,6
2016-05-24,17477.0,8706.0,116 ST,6
2016-05-25,18679.0,9201.0,116 ST,6
2016-05-26,17815.0,9085.0,116 ST,6
2016-05-27,17318.0,9037.0,116 ST,6
2016-05-28,10694.0,6055.0,116 ST,6
2016-05-29,8802.0,4794.0,116 ST,6
2016-05-30,8478.0,4742.0,116 ST,6
2016-05-31,16557.0,8434.0,116 ST,6
2016-06-01,16993.0,8441.0,116 ST,6
2016-06-02,17912.0,9018.0,116 ST,6
2016-06-03,17822.0,9245.0,116 ST,6
2016-06-04,12210.0,6240.0,116 ST,6
2016-06-05,8847.0,4935.0,116 ST,6
2016-06-06,17156.0,8562.0,116 ST,6
2016-06-07,17639.0,9097.0,116 ST,6
2016-06-08,17488.0,8850.0,116 ST,6
2016-06-09,16770.0,8701.0,116 ST,6
2016-06-10,18263.0,9239.0,116 ST,6
2016-06-11,15127.0,10880.0,116 ST,6
2016-06-12,10576.0,5785.0,116 ST,6
2016-06-13,16781.0,8718.0,116 ST,6
2016-06-14,16508.0,8696.0,116 ST,6
2016-06-15,17122.0,8640.0,116 ST,6
2016-06-16,16690.0,8697.0,116 ST,6
2016-06-17,17206.0,9076.0,116 ST,6
2016-06-18,12720.0,7049.0,116 ST,6
2016-06-19,10011.0,5881.0,116 ST,6
2016-06-20,16195.0,8371.0,116 ST,6
2016-06-21,16877.0,8523.0,116 ST,6
2016-06-22,16988.0,8519.0,116 ST,6
2016-06-23,16361.0,8272.0,116 ST,6
2016-06-24,17159.0,8863.0,116 ST,6
2016-06-25,12154.0,7005.0,116 ST,6
2016-06-26,10032.0,5831.0,116 ST,6
2016-06-27,16036.0,8335.0,116 ST,6
2016-06-28,16339.0,8649.0,116 ST,6
2016-06-29,15650.0,8146.0,116 ST,6
2016-06-30,15775.0,8164.0,116 ST,6
2016-07-01,15086.0,8092.0,116 ST,6
2016-07-02,7724.0,5351.0,116 ST,6
2016-07-03,6118.0,4586.0,116 ST,6
2016-07-04,7988.0,4449.0,116 ST,6
2016-07-05,14262.0,7620.0,116 ST,6
2016-07-06,14957.0,7884.0,116 ST,6
2016-07-07,14767.0,8081.0,116 ST,6
2016-07-08,15021.0,7831.0,116 ST,6
2016-07-09,11137.0,6676.0,116 ST,6
2016-07-10,9452.0,5675.0,116 ST,6
2016-07-11,15294.0,7985.0,116 ST,6
2016-07-12,15476.0,8177.0,116 ST,6
2016-07-13,15257.0,8041.0,116 ST,6
2016-07-14,15058.0,8053.0,116 ST,6
2016-07-15,15379.0,8221.0,116 ST,6
2016-07-16,12304.0,6766.0,116 ST,6
2016-07-17,9377.0,5538.0,116 ST,6
2016-07-18,14676.0,7779.0,116 ST,6
2016-07-19,15389.0,8085.0,116 ST,6
2016-07-20,15880.0,8120.0,116 ST,6
2016-07-21,15653.0,8223.0,116 ST,6
2016-07-22,15450.0,8096.0,116 ST,6
2016-07-23,11084.0,6213.0,116 ST,6
2016-07-24,9277.0,5494.0,116 ST,6
2016-07-25,14317.0,7600.0,116 ST,6
2016-07-26,15138.0,7711.0,116 ST,6
2016-07-27,15455.0,8075.0,116 ST,6
2016-07-28,15262.0,7759.0,116 ST,6
2016-07-29,14846.0,8011.0,116 ST,6
2016-07-30,11080.0,6649.0,116 ST,6
2016-07-31,8776.0,5499.0,116 ST,6
2016-08-01,14975.0,7591.0,116 ST,6
2016-08-02,15117.0,7898.0,116 ST,6
2016-08-03,15594.0,8383.0,116 ST,6
2016-08-04,15646.0,8139.0,116 ST,6
2016-08-05,15644.0,8255.0,116 ST,6
2016-08-06,11323.0,6350.0,116 ST,6
2016-08-07,9839.0,5460.0,116 ST,6
2016-08-08,14754.0,7653.0,116 ST,6
2016-08-09,14927.0,7769.0,116 ST,6
