date,d_entries,d_exits,station,line
2017-03-16,25850.0,17824.0,86 ST-2 AVE,Q
2017-03-17,27724.0,19536.0,86 ST-2 AVE,Q
2017-03-18,18895.0,14891.0,86 ST-2 AVE,Q
2017-03-19,15350.0,12767.0,86 ST-2 AVE,Q
2017-03-20,22322.0,16518.0,86 ST-2 AVE,Q
2017-03-21,23234.0,17178.0,86 ST-2 AVE,Q
2017-03-22,23700.0,17514.0,86 ST-2 AVE,Q
2017-03-23,23753.0,17535.0,86 ST-2 AVE,Q
2017-03-24,23801.0,17231.0,86 ST-2 AVE,Q
2017-03-25,18620.0,14960.0,86 ST-2 AVE,Q
2017-03-26,14659.0,13908.0,86 ST-2 AVE,Q
2017-03-27,22088.0,16056.0,86 ST-2 AVE,Q
2017-03-28,23311.0,17840.0,86 ST-2 AVE,Q
2017-03-29,23634.0,17700.0,86 ST-2 AVE,Q
2017-03-30,24125.0,17739.0,86 ST-2 AVE,Q
2017-03-31,23807.0,18771.0,86 ST-2 AVE,Q
2017-04-01,18738.0,15586.0,86 ST-2 AVE,Q
2017-04-02,15781.0,14514.0,86 ST-2 AVE,Q
2017-04-03,22466.0,16380.0,86 ST-2 AVE,Q
2017-04-04,23845.0,17585.0,86 ST-2 AVE,Q
2017-04-05,24659.0,17783.0,86 ST-2 AVE,Q
2017-04-06,24655.0,18449.0,86 ST-2 AVE,Q
2017-04-07,24902.0,19058.0,86 ST-2 AVE,Q
2017-04-08,19085.0,14570.0,86 ST-2 AVE,Q
2017-04-09,13759.0,12485.0,86 ST-2 AVE,Q
2017-04-10,21962.0,16728.0,86 ST-2 AVE,Q
2017-04-11,22520.0,16980.0,86 ST-2 AVE,Q
2017-04-12,23355.0,17415.0,86 ST-2 AVE,Q
2017-04-13,24026.0,17576.0,86 ST-2 AVE,Q
2017-04-14,21735.0,16581.0,86 ST-2 AVE,Q
2017-04-15,17336.0,14627.0,86 ST-2 AVE,Q
2017-04-16,13113.0,12317.0,86 ST-2 AVE,Q
2017-04-17,20671.0,16665.0,86 ST-2 AVE,Q
2017-04-18,23461.0,17496.0,86 ST-2 AVE,Q
2017-04-19,24342.0,18581.0,86 ST-2 AVE,Q
2017-04-20,24766.0,17931.0,86 ST-2 AVE,Q
2017-04-21,24715.0,17865.0,86 ST-2 AVE,Q
2017-04-22,20498.0,16950.0,86 ST-2 AVE,Q
2017-04-23,15726.0,14451.0,86 ST-2 AVE,Q
2017-04-24,22884.0,17389.0,86 ST-2 AVE,Q
2017-04-25,24303.0,18477.0,86 ST-2 AVE,Q
2017-04-26,25227.0,18154.0,86 ST-2 AVE,Q
2017-04-27,25063.0,18114.0,86 ST-2 AVE,Q
2017-04-28,25085.0,17858.0,86 ST-2 AVE,Q
2017-04-29,19651.0,15023.0,86 ST-2 AVE,Q
2017-04-30,15330.0,14428.0,86 ST-2 AVE,Q
2017-05-01,23243.0,17168.0,86 ST-2 AVE,Q
2017-05-02,25099.0,18083.0,86 ST-2 AVE,Q
2017-05-03,25025.0,18446.0,86 ST-2 AVE,Q
2017-05-04,25896.0,18351.0,86 ST-2 AVE,Q
2017-05-05,24467.0,17626.0,86 ST-2 AVE,Q
2017-05-06,18958.0,15407.0,86 ST-2 AVE,Q
2017-05-07,15117.0,12483.0,86 ST-2 AVE,Q
2017-05-08,23591.0,17292.0,86 ST-2 AVE,Q
2017-05-09,24295.0,17513.0,86 ST-2 AVE,Q
2017-05-10,25794.0,18758.0,86 ST-2 AVE,Q
2017-05-11,25596.0,18309.0,86 ST-2 AVE,Q
2017-05-12,25234.0,17958.0,86 ST-2 AVE,Q
2017-05-13,17771.0,14788.0,86 ST-2 AVE,Q
2017-05-14,14390.0,10437.0,86 ST-2 AVE,Q
2017-05-15,22301.0,2819.0,86 ST-2 AVE,Q
2017-05-17,23778.0,769.0,86 ST-2 AVE,Q
2017-05-18,24202.0,636.0,86 ST-2 AVE,Q
2017-05-19,24340.0,818.0,86 ST-2 AVE,Q
2017-05-20,18928.0,2035.0,86 ST-2 AVE,Q
2017-05-21,14766.0,1865.0,86 ST-2 AVE,Q
2017-05-22,22840.0,17224.0,86 ST-2 AVE,Q
2017-05-23,24361.0,16962.0,86 ST-2 AVE,Q
2017-05-24,25177.0,18014.0,86 ST-2 AVE,Q
2017-05-25,25410.0,18856.0,86 ST-2 AVE,Q
2017-05-26,23947.0,16577.0,86 ST-2 AVE,Q
