date,d_entries,d_exits,station,line
2015-04-29,69153.0,58769.0,86 ST,456
2015-04-30,69408.0,58293.0,86 ST,456
2015-05-01,70546.0,60236.0,86 ST,456
2015-05-02,56657.0,44225.0,86 ST,456
2015-05-03,47552.0,37466.0,86 ST,456
2015-05-04,66424.0,55718.0,86 ST,456
2015-05-05,70772.0,57273.0,86 ST,456
2015-05-06,70321.0,58466.0,86 ST,456
2015-05-07,70689.0,57969.0,86 ST,456
2015-05-08,70956.0,60933.0,86 ST,456
2015-05-09,45148.0,41993.0,86 ST,456
2015-05-10,33259.0,31291.0,86 ST,456
2015-05-11,63809.0,54910.0,86 ST,456
2015-05-12,69866.0,58124.0,86 ST,456
2015-05-13,70870.0,59048.0,86 ST,456
2015-05-14,54356.0,56666.0,86 ST,456
2015-05-15,87913.0,60255.0,86 ST,456
2015-05-16,46763.0,41870.0,86 ST,456
2015-05-17,37317.0,34289.0,86 ST,456
2015-05-18,65202.0,53943.0,86 ST,456
2015-05-19,70451.0,58365.0,86 ST,456
2015-05-20,71715.0,59683.0,86 ST,456
2015-05-21,71003.0,59663.0,86 ST,456
2015-05-22,68157.0,56663.0,86 ST,456
2015-05-23,39934.0,32953.0,86 ST,456
2015-05-24,32385.0,26649.0,86 ST,456
2015-05-25,29817.0,27865.0,86 ST,456
2015-05-26,64873.0,53940.0,86 ST,456
2015-05-27,70445.0,58971.0,86 ST,456
2015-05-28,71311.0,58770.0,86 ST,456
2015-05-29,70927.0,60898.0,86 ST,456
2015-05-30,45585.0,39096.0,86 ST,456
2015-05-31,36891.0,33881.0,86 ST,456
2015-06-01,62123.0,55876.0,86 ST,456
2015-06-02,70747.0,59168.0,86 ST,456
2015-06-03,70315.0,57773.0,86 ST,456
2015-06-04,71502.0,59739.0,86 ST,456
2015-06-05,72404.0,60785.0,86 ST,456
2015-06-06,47338.0,41673.0,86 ST,456
2015-06-07,37507.0,36269.0,86 ST,456
2015-06-08,64846.0,54831.0,86 ST,456
2015-06-09,72294.0,65132.0,86 ST,456
2015-06-10,77822.0,60621.0,86 ST,456
2015-06-11,71643.0,60292.0,86 ST,456
2015-06-12,70237.0,60420.0,86 ST,456
2015-06-13,44597.0,39461.0,86 ST,456
2015-06-14,39727.0,35307.0,86 ST,456
2015-06-15,63435.0,54471.0,86 ST,456
2015-06-16,68380.0,57616.0,86 ST,456
2015-06-17,70063.0,61738.0,86 ST,456
2015-06-18,74618.0,59902.0,86 ST,456
2015-06-19,69914.0,58919.0,86 ST,456
2015-06-20,44702.0,36890.0,86 ST,456
2015-06-21,33212.0,29345.0,86 ST,456
2015-06-22,62661.0,52141.0,86 ST,456
2015-06-23,67249.0,58050.0,86 ST,456
2015-06-24,68202.0,57639.0,86 ST,456
2015-06-25,69171.0,58335.0,86 ST,456
2015-06-26,67884.0,57777.0,86 ST,456
2015-06-27,44587.0,39598.0,86 ST,456
2015-06-28,35982.0,31940.0,86 ST,456
2015-06-29,60551.0,52820.0,86 ST,456
2015-06-30,66697.0,55897.0,86 ST,456
2015-07-01,65843.0,55647.0,86 ST,456
2015-07-02,63775.0,53887.0,86 ST,456
2015-07-03,43418.0,38543.0,86 ST,456
2015-07-04,32126.0,27245.0,86 ST,456
2015-07-05,26363.0,28661.0,86 ST,456
2015-07-06,56227.0,49021.0,86 ST,456
2015-07-07,64638.0,54249.0,86 ST,456
2015-07-08,65828.0,56098.0,86 ST,456
2015-07-09,65879.0,56621.0,86 ST,456
2015-07-10,64037.0,55905.0,86 ST,456
2015-07-11,43183.0,37382.0,86 ST,456
2015-07-12,35417.0,30371.0,86 ST,456
2015-07-13,60021.0,51734.0,86 ST,456
2015-07-14,65906.0,56263.0,86 ST,456
2015-07-15,67389.0,56750.0,86 ST,456
2015-07-16,67157.0,58610.0,86 ST,456
2015-07-17,65643.0,55899.0,86 ST,456
2015-07-18,49958.0,42476.0,86 ST,456
2015-07-19,42073.0,34350.0,86 ST,456
2015-07-20,60017.0,52209.0,86 ST,456
2015-07-21,65179.0,55006.0,86 ST,456
2015-07-22,66476.0,56919.0,86 ST,456
2015-07-23,66241.0,55579.0,86 ST,456
2015-07-24,63680.0,55129.0,86 ST,456
2015-07-25,42908.0,36618.0,86 ST,456
2015-07-26,34952.0,30763.0,86 ST,456
2015-07-27,59765.0,51585.0,86 ST,456
2015-07-28,64114.0,54087.0,86 ST,456
2015-07-29,64093.0,53784.0,86 ST,456
2015-07-30,63307.0,53677.0,86 ST,456
2015-07-31,62725.0,54770.0,86 ST,456
2015-08-01,41540.0,37225.0,86 ST,456
2015-08-02,33211.0,30648.0,86 ST,456
2015-08-03,58440.0,50911.0,86 ST,456
2015-08-04,64518.0,53436.0,86 ST,456
2015-08-05,66310.0,55817.0,86 ST,456
2015-08-06,64240.0,54452.0,86 ST,456
2015-08-07,63046.0,55380.0,86 ST,456
2015-08-08,41308.0,38166.0,86 ST,456
2015-08-09,32651.0,30959.0,86 ST,456
2015-08-10,57309.0,50298.0,86 ST,456
2015-08-11,61068.0,53394.0,86 ST,456
2015-08-12,62699.0,52838.0,86 ST,456
2015-08-13,62922.0,53146.0,86 ST,456
2015-08-14,60463.0,53523.0,86 ST,456
2015-08-15,38723.0,35083.0,86 ST,456
2015-08-16,29667.0,28440.0,86 ST,456
2015-08-17,55086.0,47373.0,86 ST,456
2015-08-18,60769.0,51483.0,86 ST,456
2015-08-19,61169.0,53178.0,86 ST,456
2015-08-20,60871.0,51086.0,86 ST,456
2015-08-21,60944.0,53900.0,86 ST,456
2015-08-22,37977.0,35386.0,86 ST,456
2015-08-23,29430.0,27956.0,86 ST,456
2015-08-24,54796.0,47238.0,86 ST,456
2015-08-25,59765.0,51248.0,86 ST,456
2015-08-26,60099.0,51744.0,86 ST,456
2015-08-27,60192.0,51177.0,86 ST,456
2015-08-28,58808.0,51310.0,86 ST,456
2015-08-29,37549.0,33372.0,86 ST,456
2015-08-30,29393.0,27484.0,86 ST,456
2015-08-31,55055.0,47404.0,86 ST,456
2015-09-01,60110.0,51456.0,86 ST,456
2015-09-02,61148.0,52496.0,86 ST,456
2015-09-03,60691.0,51828.0,86 ST,456
2015-09-04,58813.0,51313.0,86 ST,456
2015-09-05,38510.0,35071.0,86 ST,456
2015-09-06,32247.0,29234.0,86 ST,456
2015-09-07,29573.0,29808.0,86 ST,456
2015-09-08,60646.0,51825.0,86 ST,456
2015-09-09,66972.0,56698.0,86 ST,456
2015-09-10,69060.0,59176.0,86 ST,456
2015-09-11,68461.0,58180.0,86 ST,456
2015-09-12,43931.0,37747.0,86 ST,456
2015-09-13,34115.0,30936.0,86 ST,456
2015-09-14,54220.0,47165.0,86 ST,456
2015-09-15,62694.0,52676.0,86 ST,456
2015-09-16,69435.0,57304.0,86 ST,456
2015-09-17,70008.0,59154.0,86 ST,456
2015-09-18,69510.0,60489.0,86 ST,456
2015-09-19,56922.0,43755.0,86 ST,456
2015-09-20,45482.0,36916.0,86 ST,456
2015-09-21,65950.0,54956.0,86 ST,456
2015-09-22,68570.0,59170.0,86 ST,456
2015-09-23,58668.0,51773.0,86 ST,456
2015-09-24,71458.0,59488.0,86 ST,456
2015-09-25,71012.0,61156.0,86 ST,456
2015-09-26,57726.0,48908.0,86 ST,456
2015-09-27,50265.0,38461.0,86 ST,456
2015-09-28,66384.0,56265.0,86 ST,456
2015-09-29,69072.0,58297.0,86 ST,456
2015-09-30,70395.0,59411.0,86 ST,456
2015-10-01,71897.0,61006.0,86 ST,456
2015-10-02,71075.0,61816.0,86 ST,456
2015-10-03,42461.0,38095.0,86 ST,456
2015-10-04,32944.0,30971.0,86 ST,456
2015-10-05,62731.0,52741.0,86 ST,456
2015-10-06,70216.0,58262.0,86 ST,456
2015-10-07,69287.0,60140.0,86 ST,456
2015-10-08,71110.0,61519.0,86 ST,456
2015-10-09,70363.0,63052.0,86 ST,456
2015-10-10,44821.0,40174.0,86 ST,456
2015-10-11,35213.0,33660.0,86 ST,456
2015-10-12,53282.0,47481.0,86 ST,456
2015-10-13,67212.0,57259.0,86 ST,456
2015-10-14,70104.0,59713.0,86 ST,456
2015-10-15,70682.0,58587.0,86 ST,456
2015-10-16,71718.0,63102.0,86 ST,456
2015-10-17,47982.0,40370.0,86 ST,456
2015-10-18,36222.0,32736.0,86 ST,456
2015-10-19,64202.0,54611.0,86 ST,456
2015-10-20,68753.0,57651.0,86 ST,456
2015-10-21,70354.0,58775.0,86 ST,456
2015-10-22,69988.0,58278.0,86 ST,456
2015-10-23,70384.0,60150.0,86 ST,456
2015-10-24,46065.0,37653.0,86 ST,456
2015-10-25,35259.0,30044.0,86 ST,456
2015-10-26,64463.0,53674.0,86 ST,456
2015-10-27,69239.0,56923.0,86 ST,456
2015-10-28,69830.0,58702.0,86 ST,456
2015-10-29,69903.0,57851.0,86 ST,456
2015-10-30,71385.0,60310.0,86 ST,456
2015-10-31,46077.0,40581.0,86 ST,456
2015-11-01,48085.0,49723.0,86 ST,456
2015-11-02,67801.0,57742.0,86 ST,456
2015-11-03,69767.0,59413.0,86 ST,456
2015-11-04,69202.0,58126.0,86 ST,456
2015-11-05,70860.0,59434.0,86 ST,456
2015-11-06,71351.0,58688.0,86 ST,456
2015-11-07,45711.0,39923.0,86 ST,456
2015-11-08,33595.0,32432.0,86 ST,456
2015-11-09,65064.0,54676.0,86 ST,456
2015-11-10,69583.0,58517.0,86 ST,456
2015-11-11,63391.0,53638.0,86 ST,456
2015-11-12,70341.0,59009.0,86 ST,456
2015-11-13,71760.0,58079.0,86 ST,456
2015-11-14,43057.0,35722.0,86 ST,456
2015-11-15,31029.0,28519.0,86 ST,456
2015-11-16,64389.0,54020.0,86 ST,456
2015-11-17,68366.0,56023.0,86 ST,456
2015-11-18,68178.0,56104.0,86 ST,456
2015-11-19,67416.0,56339.0,86 ST,456
2015-11-20,70585.0,57605.0,86 ST,456
2015-11-21,43289.0,38213.0,86 ST,456
2015-11-22,32125.0,31222.0,86 ST,456
2015-11-23,66711.0,56261.0,86 ST,456
2015-11-24,68300.0,56195.0,86 ST,456
2015-11-25,62004.0,49380.0,86 ST,456
2015-11-26,20567.0,17913.0,86 ST,456
2015-11-27,39612.0,36816.0,86 ST,456
2015-11-28,35244.0,33262.0,86 ST,456
2015-11-29,27318.0,26869.0,86 ST,456
2015-11-30,62988.0,53778.0,86 ST,456
2015-12-01,66967.0,55500.0,86 ST,456
2015-12-02,69043.0,57643.0,86 ST,456
2015-12-03,69280.0,56853.0,86 ST,456
2015-12-04,70962.0,57873.0,86 ST,456
2015-12-05,46953.0,41055.0,86 ST,456
2015-12-06,36091.0,33913.0,86 ST,456
2015-12-07,66714.0,56044.0,86 ST,456
2015-12-08,70406.0,58481.0,86 ST,456
2015-12-09,70339.0,58412.0,86 ST,456
2015-12-10,70685.0,57594.0,86 ST,456
2015-12-11,72761.0,60680.0,86 ST,456
2015-12-12,48476.0,42914.0,86 ST,456
2015-12-13,36913.0,35653.0,86 ST,456
2015-12-14,66824.0,57053.0,86 ST,456
2015-12-15,69863.0,58112.0,86 ST,456
2015-12-16,70516.0,57800.0,86 ST,456
2015-12-17,68257.0,57590.0,86 ST,456
2015-12-18,71997.0,58265.0,86 ST,456
2015-12-19,47190.0,40529.0,86 ST,456
2015-12-20,35379.0,32919.0,86 ST,456
2015-12-21,63069.0,53110.0,86 ST,456
2015-12-22,63946.0,53010.0,86 ST,456
2015-12-23,60333.0,49799.0,86 ST,456
2015-12-24,42380.0,35699.0,86 ST,456
2015-12-25,13955.0,13670.0,86 ST,456
2015-12-26,32419.0,31393.0,86 ST,456
2015-12-27,28875.0,28158.0,86 ST,456
2015-12-28,52759.0,47842.0,86 ST,456
2015-12-29,56539.0,52417.0,86 ST,456
2015-12-30,59277.0,52179.0,86 ST,456
2015-12-31,51653.0,44226.0,86 ST,456
2016-01-01,26667.0,25738.0,86 ST,456
2016-01-02,49838.0,40516.0,86 ST,456
2016-01-03,37991.0,31853.0,86 ST,456
2016-01-04,62803.0,52999.0,86 ST,456
2016-01-05,64324.0,53446.0,86 ST,456
2016-01-06,66102.0,53287.0,86 ST,456
2016-01-07,65925.0,54359.0,86 ST,456
2016-01-08,71979.0,57220.0,86 ST,456
2016-01-09,42438.0,36494.0,86 ST,456
2016-01-10,29105.0,27054.0,86 ST,456
2016-01-11,63696.0,52786.0,86 ST,456
2016-01-12,65218.0,53542.0,86 ST,456
2016-01-13,64801.0,52166.0,86 ST,456
2016-01-14,65186.0,52849.0,86 ST,456
2016-01-15,66301.0,52825.0,86 ST,456
2016-01-16,40928.0,34029.0,86 ST,456
2016-01-17,31909.0,28180.0,86 ST,456
2016-01-18,43391.0,38997.0,86 ST,456
2016-01-19,62317.0,51402.0,86 ST,456
2016-01-20,64928.0,53345.0,86 ST,456
2016-01-21,65627.0,53540.0,86 ST,456
2016-01-22,66329.0,53949.0,86 ST,456
2016-01-23,16675.0,14647.0,86 ST,456
2016-01-24,22774.0,19377.0,86 ST,456
2016-01-25,62911.0,51404.0,86 ST,456
2016-01-26,67298.0,54878.0,86 ST,456
2016-01-27,67591.0,55552.0,86 ST,456
2016-01-28,67399.0,55337.0,86 ST,456
2016-01-29,67540.0,54374.0,86 ST,456
2016-01-30,42854.0,36676.0,86 ST,456
2016-01-31,31419.0,30199.0,86 ST,456
2016-02-01,63594.0,54274.0,86 ST,456
2016-02-02,66163.0,56248.0,86 ST,456
2016-02-03,64412.0,53752.0,86 ST,456
2016-02-04,66397.0,54488.0,86 ST,456
2016-02-05,65590.0,52861.0,86 ST,456
2016-02-06,42430.0,37639.0,86 ST,456
2016-02-07,30910.0,28787.0,86 ST,456
2016-02-08,60601.0,53339.0,86 ST,456
2016-02-09,65342.0,53699.0,86 ST,456
2016-02-10,67016.0,54836.0,86 ST,456
2016-02-11,66317.0,55804.0,86 ST,456
2016-02-12,64789.0,52755.0,86 ST,456
2016-02-13,41107.0,45839.0,86 ST,456
2016-02-14,29951.0,35339.0,86 ST,456
2016-02-15,45227.0,51563.0,86 ST,456
2016-02-16,58113.0,50610.0,86 ST,456
2016-02-17,64070.0,53423.0,86 ST,456
2016-02-18,64148.0,52008.0,86 ST,456
2016-02-19,64235.0,52756.0,86 ST,456
2016-02-20,42598.0,37357.0,86 ST,456
2016-02-21,30518.0,29227.0,86 ST,456
2016-02-22,62124.0,52709.0,86 ST,456
2016-02-23,64342.0,53593.0,86 ST,456
2016-02-24,63625.0,52403.0,86 ST,456
2016-02-25,65457.0,53438.0,86 ST,456
2016-02-26,67391.0,57577.0,86 ST,456
2016-02-27,42033.0,36454.0,86 ST,456
2016-02-28,31090.0,29765.0,86 ST,456
2016-02-29,61989.0,53100.0,86 ST,456
2016-03-01,65624.0,54727.0,86 ST,456
2016-03-02,65357.0,53792.0,86 ST,456
2016-03-03,65005.0,54501.0,86 ST,456
2016-03-04,66443.0,54338.0,86 ST,456
2016-03-05,43274.0,37398.0,86 ST,456
2016-03-06,31814.0,28813.0,86 ST,456
2016-03-07,62994.0,53786.0,86 ST,456
2016-03-08,66384.0,55332.0,86 ST,456
2016-03-09,67099.0,55449.0,86 ST,456
2016-03-10,66260.0,54778.0,86 ST,456
2016-03-11,67832.0,55879.0,86 ST,456
2016-03-12,43335.0,36528.0,86 ST,456
2016-03-13,27804.0,25821.0,86 ST,456
2016-03-14,62119.0,52683.0,86 ST,456
2016-03-15,66536.0,55956.0,86 ST,456
2016-03-16,67474.0,57193.0,86 ST,456
2016-03-17,70073.0,57827.0,86 ST,456
2016-03-18,68341.0,57317.0,86 ST,456
2016-03-19,43291.0,38674.0,86 ST,456
2016-03-20,33663.0,31330.0,86 ST,456
2016-03-21,59617.0,50026.0,86 ST,456
2016-03-22,63319.0,53546.0,86 ST,456
2016-03-23,64007.0,53867.0,86 ST,456
2016-03-24,64159.0,55251.0,86 ST,456
2016-03-25,55774.0,51645.0,86 ST,456
2016-03-26,40836.0,34426.0,86 ST,456
2016-03-27,28998.0,25824.0,86 ST,456
2016-03-28,56267.0,49453.0,86 ST,456
2016-03-29,62692.0,53482.0,86 ST,456
2016-03-30,63122.0,53990.0,86 ST,456
2016-03-31,63322.0,54558.0,86 ST,456
2016-04-01,64163.0,56615.0,86 ST,456
2016-04-02,47356.0,53944.0,86 ST,456
2016-04-03,36931.0,44167.0,86 ST,456
2016-04-04,62506.0,54263.0,86 ST,456
2016-04-05,65911.0,55045.0,86 ST,456
2016-04-06,67498.0,56425.0,86 ST,456
2016-04-07,67240.0,57606.0,86 ST,456
2016-04-08,67871.0,57649.0,86 ST,456
2016-04-09,42201.0,37057.0,86 ST,456
2016-04-10,34050.0,27133.0,86 ST,456
2016-04-11,61774.0,51808.0,86 ST,456
2016-04-12,68489.0,59917.0,86 ST,456
2016-04-13,67159.0,56076.0,86 ST,456
2016-04-14,68228.0,57335.0,86 ST,456
2016-04-15,68204.0,58248.0,86 ST,456
2016-04-16,42445.0,37213.0,86 ST,456
2016-04-17,33083.0,28740.0,86 ST,456
2016-04-18,61704.0,51323.0,86 ST,456
2016-04-19,67485.0,56026.0,86 ST,456
2016-04-20,67924.0,57041.0,86 ST,456
2016-04-21,67606.0,57213.0,86 ST,456
2016-04-22,65000.0,58750.0,86 ST,456
2016-04-23,42032.0,37264.0,86 ST,456
2016-04-24,33721.0,30445.0,86 ST,456
2016-04-25,59589.0,50831.0,86 ST,456
2016-04-26,64715.0,55341.0,86 ST,456
2016-04-27,64397.0,54689.0,86 ST,456
2016-04-28,64320.0,55989.0,86 ST,456
2016-04-29,63236.0,55027.0,86 ST,456
2016-04-30,41303.0,36661.0,86 ST,456
2016-05-01,32179.0,30883.0,86 ST,456
2016-05-02,60578.0,51676.0,86 ST,456
2016-05-03,68408.0,57946.0,86 ST,456
2016-05-04,68593.0,57284.0,86 ST,456
2016-05-05,69001.0,58195.0,86 ST,456
2016-05-06,70072.0,61427.0,86 ST,456
2016-05-07,48982.0,54802.0,86 ST,456
2016-05-08,38184.0,45947.0,86 ST,456
2016-05-09,63261.0,51362.0,86 ST,456
2016-05-11,67973.0,57198.0,86 ST,456
2016-05-12,68759.0,57709.0,86 ST,456
2016-05-13,69272.0,60355.0,86 ST,456
2016-05-14,44166.0,39060.0,86 ST,456
2016-05-15,35595.0,32181.0,86 ST,456
2016-05-16,63316.0,51536.0,86 ST,456
2016-05-17,68725.0,57665.0,86 ST,456
2016-05-18,70585.0,59677.0,86 ST,456
2016-05-19,69670.0,57996.0,86 ST,456
2016-05-20,69381.0,60363.0,86 ST,456
2016-05-21,47432.0,41371.0,86 ST,456
2016-05-22,34696.0,33275.0,86 ST,456
2016-05-23,63487.0,53770.0,86 ST,456
2016-05-25,69555.0,56782.0,86 ST,456
2016-05-26,69659.0,57968.0,86 ST,456
2016-05-27,65032.0,54678.0,86 ST,456
2016-05-28,37210.0,33545.0,86 ST,456
2016-05-29,31817.0,28034.0,86 ST,456
2016-05-30,28523.0,29923.0,86 ST,456
2016-05-31,62108.0,52808.0,86 ST,456
2016-06-01,69174.0,57439.0,86 ST,456
2016-06-02,69217.0,56864.0,86 ST,456
2016-06-03,68987.0,59641.0,86 ST,456
2016-06-04,43075.0,37928.0,86 ST,456
2016-06-05,33187.0,31469.0,86 ST,456
2016-06-06,63357.0,51941.0,86 ST,456
2016-06-07,68480.0,58781.0,86 ST,456
2016-06-08,70624.0,60673.0,86 ST,456
2016-06-09,70324.0,58457.0,86 ST,456
2016-06-10,67666.0,58445.0,86 ST,456
2016-06-11,43498.0,39578.0,86 ST,456
2016-06-12,38308.0,33037.0,86 ST,456
2016-06-13,61403.0,51872.0,86 ST,456
2016-06-14,68494.0,61556.0,86 ST,456
2016-06-15,72124.0,57649.0,86 ST,456
2016-06-16,70913.0,58799.0,86 ST,456
2016-06-17,67371.0,55463.0,86 ST,456
2016-06-18,40924.0,33373.0,86 ST,456
2016-06-19,29512.0,25378.0,86 ST,456
2016-06-20,59642.0,50738.0,86 ST,456
2016-06-21,66092.0,54912.0,86 ST,456
2016-06-22,66616.0,55595.0,86 ST,456
2016-06-23,66225.0,55191.0,86 ST,456
2016-06-24,64384.0,54824.0,86 ST,456
2016-06-25,40887.0,34036.0,86 ST,456
2016-06-26,32109.0,27172.0,86 ST,456
2016-06-27,59916.0,50212.0,86 ST,456
2016-06-28,65176.0,55059.0,86 ST,456
2016-06-29,65455.0,54660.0,86 ST,456
2016-06-30,64500.0,56611.0,86 ST,456
2016-07-01,59030.0,50763.0,86 ST,456
2016-07-02,37770.0,41550.0,86 ST,456
2016-07-03,32757.0,38198.0,86 ST,456
2016-07-04,26577.0,26114.0,86 ST,456
2016-07-05,54904.0,51277.0,86 ST,456
2016-07-06,61178.0,51336.0,86 ST,456
2016-07-07,62525.0,53447.0,86 ST,456
2016-07-08,60522.0,53569.0,86 ST,456
2016-07-09,37368.0,32771.0,86 ST,456
2016-07-10,29940.0,26246.0,86 ST,456
2016-07-11,58380.0,50011.0,86 ST,456
2016-07-12,63694.0,53246.0,86 ST,456
2016-07-13,63515.0,52209.0,86 ST,456
2016-07-14,62870.0,54222.0,86 ST,456
2016-07-15,60845.0,54355.0,86 ST,456
2016-07-16,39040.0,33880.0,86 ST,456
2016-07-17,30712.0,26613.0,86 ST,456
2016-07-18,57325.0,49242.0,86 ST,456
2016-07-19,62521.0,52764.0,86 ST,456
2016-07-20,64356.0,54019.0,86 ST,456
2016-07-21,63297.0,53781.0,86 ST,456
2016-07-22,61739.0,53771.0,86 ST,456
2016-07-23,36092.0,32153.0,86 ST,456
2016-07-24,27838.0,25012.0,86 ST,456
2016-07-25,55605.0,48443.0,86 ST,456
2016-07-26,61235.0,51575.0,86 ST,456
2016-07-27,62680.0,52799.0,86 ST,456
2016-07-28,62289.0,52934.0,86 ST,456
2016-07-29,59772.0,52279.0,86 ST,456
2016-07-30,36392.0,32424.0,86 ST,456
2016-07-31,28154.0,25584.0,86 ST,456
2016-08-01,55835.0,48094.0,86 ST,456
2016-08-02,61474.0,51528.0,86 ST,456
2016-08-03,63030.0,53567.0,86 ST,456
2016-08-04,62174.0,52573.0,86 ST,456
2016-08-05,60123.0,52696.0,86 ST,456
2016-08-06,36792.0,35126.0,86 ST,456
2016-08-07,29858.0,27952.0,86 ST,456
2016-08-08,55307.0,47743.0,86 ST,456
