date,d_entries,d_exits,station,line
2017-04-12,15766.0,12838.0,96 ST-2 AVE,Q
2017-04-13,16471.0,13210.0,96 ST-2 AVE,Q
2017-04-14,14788.0,11163.0,96 ST-2 AVE,Q
2017-04-15,10536.0,8886.0,96 ST-2 AVE,Q
2017-04-16,8549.0,8067.0,96 ST-2 AVE,Q
2017-04-17,14499.0,12271.0,96 ST-2 AVE,Q
2017-04-18,15746.0,12783.0,96 ST-2 AVE,Q
2017-04-19,17663.0,13807.0,96 ST-2 AVE,Q
2017-04-20,18032.0,13423.0,96 ST-2 AVE,Q
2017-04-21,17412.0,13246.0,96 ST-2 AVE,Q
2017-04-22,12062.0,10335.0,96 ST-2 AVE,Q
2017-04-23,9826.0,9231.0,96 ST-2 AVE,Q
2017-04-24,16680.0,13544.0,96 ST-2 AVE,Q
2017-04-25,17228.0,13694.0,96 ST-2 AVE,Q
2017-04-26,17986.0,13691.0,96 ST-2 AVE,Q
2017-04-27,18092.0,13772.0,96 ST-2 AVE,Q
2017-04-28,17980.0,13114.0,96 ST-2 AVE,Q
2017-04-29,12180.0,10040.0,96 ST-2 AVE,Q
2017-04-30,9493.0,8867.0,96 ST-2 AVE,Q
2017-05-01,16874.0,12816.0,96 ST-2 AVE,Q
2017-05-02,17760.0,13398.0,96 ST-2 AVE,Q
2017-05-03,18036.0,13700.0,96 ST-2 AVE,Q
2017-05-04,18400.0,13732.0,96 ST-2 AVE,Q
2017-05-05,17102.0,12874.0,96 ST-2 AVE,Q
2017-05-06,11870.0,9502.0,96 ST-2 AVE,Q
2017-05-07,9371.0,7727.0,96 ST-2 AVE,Q
2017-05-08,17050.0,13220.0,96 ST-2 AVE,Q
2017-05-09,17815.0,13135.0,96 ST-2 AVE,Q
2017-05-10,18788.0,14036.0,96 ST-2 AVE,Q
2017-05-11,18158.0,13920.0,96 ST-2 AVE,Q
2017-05-12,18400.0,13625.0,96 ST-2 AVE,Q
2017-05-13,11697.0,8950.0,96 ST-2 AVE,Q
2017-05-14,10675.0,7943.0,96 ST-2 AVE,Q
2017-05-15,16946.0,13349.0,96 ST-2 AVE,Q
2017-05-16,18241.0,13642.0,96 ST-2 AVE,Q
2017-05-17,18468.0,14012.0,96 ST-2 AVE,Q
2017-05-18,18619.0,13778.0,96 ST-2 AVE,Q
2017-05-19,18620.0,14524.0,96 ST-2 AVE,Q
2017-05-20,12750.0,10445.0,96 ST-2 AVE,Q
2017-05-21,10204.0,9349.0,96 ST-2 AVE,Q
2017-05-22,16737.0,13198.0,96 ST-2 AVE,Q
2017-05-23,17974.0,13493.0,96 ST-2 AVE,Q
2017-05-24,18366.0,13708.0,96 ST-2 AVE,Q
2017-05-25,17884.0,13848.0,96 ST-2 AVE,Q
2017-05-26,17083.0,12357.0,96 ST-2 AVE,Q
